trace_name,source_id,source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,station_code,trace_p_arrival_time,trace_s_arrival_time
5013ddd9-af2f-4635-b700-f665ba591b0c_WICH,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,WICH,,2020-04-18T20:18:57.584342Z
5013ddd9-af2f-4635-b700-f665ba591b0c_BAUM,5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1.29,BAUM,2020-04-18T20:18:57.105826Z,2020-04-18T20:18:57.978140Z
9f5c524d-7438-4351-aebb-7207c78c0c1f_JULA,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,JULA,,2020-04-19T23:39:38.772245Z
9f5c524d-7438-4351-aebb-7207c78c0c1f_OKGS,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,OKGS,,2020-04-19T23:39:38.547436Z
9f5c524d-7438-4351-aebb-7207c78c0c1f_FRST,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,FRST,2020-04-19T23:39:37.875719Z,
9f5c524d-7438-4351-aebb-7207c78c0c1f_DRSC,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,DRSC,2020-04-19T23:39:37.662452Z,2020-04-19T23:39:39.452202Z
9f5c524d-7438-4351-aebb-7207c78c0c1f_WICH,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,WICH,,2020-04-19T23:39:37.184366Z
9f5c524d-7438-4351-aebb-7207c78c0c1f_BAUM,9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1.68,BAUM,2020-04-19T23:39:36.648499Z,2020-04-19T23:39:37.530463Z
5ebec6f5-12d4-4a8d-aa15-578f711a8baa_TJTJ,5ebec6f5-12d4-4a8d-aa15-578f711a8baa,2020-08-17T12:26:23.545000Z,-77.293876,-100.482228,3.13,TJTJ,,2020-08-17T12:26:25.124552Z
5ebec6f5-12d4-4a8d-aa15-578f711a8baa_OTIS,5ebec6f5-12d4-4a8d-aa15-578f711a8baa,2020-08-17T12:26:23.545000Z,-77.293876,-100.482228,3.13,OTIS,2020-08-17T12:26:25.023482Z,
36492280-5397-441b-8027-4a8fd9868981_TJTJ,36492280-5397-441b-8027-4a8fd9868981,2020-08-17T14:03:50.930000Z,-77.294101,-100.481213,3.12,TJTJ,,2020-08-17T14:03:52.505724Z
36492280-5397-441b-8027-4a8fd9868981_OTIS,36492280-5397-441b-8027-4a8fd9868981,2020-08-17T14:03:50.930000Z,-77.294101,-100.481213,3.12,OTIS,2020-08-17T14:03:52.405946Z,
415d5072-46c2-4e63-9381-ac140f0e1e50_TJTJ,415d5072-46c2-4e63-9381-ac140f0e1e50,2020-08-17T14:51:25.105000Z,-77.294102,-100.480196,3.13,TJTJ,,2020-08-17T14:51:26.694993Z
415d5072-46c2-4e63-9381-ac140f0e1e50_OTIS,415d5072-46c2-4e63-9381-ac140f0e1e50,2020-08-17T14:51:25.105000Z,-77.294102,-100.480196,3.13,OTIS,2020-08-17T14:51:26.596402Z,
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02_DEEJ,f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2.99,DEEJ,,2020-08-24T21:05:24.495165Z
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02_ELZA,f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2.99,ELZA,2020-08-24T21:05:24.507569Z,
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02_TJTJ,f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2.99,TJTJ,,2020-08-24T21:05:25.673687Z
d2af5415-16b8-4075-bcc1-f121459f0865_ELZA,d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2.85,ELZA,,2020-09-01T20:24:41.732114Z
d2af5415-16b8-4075-bcc1-f121459f0865_TJTJ,d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2.85,TJTJ,2020-09-01T20:24:41.283601Z,
d2af5415-16b8-4075-bcc1-f121459f0865_OTIS,d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2.85,OTIS,2020-09-01T20:24:40.405278Z,
